 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100
87,15969.8,17196.6,17246.4,17725.0,17834.5,18111.3,18484.9,18300.9,18155.0,18515.4,19109.6,19519.5,19740.9,19771.7,19686.8,19649.7,20182.7,20987.3,21289.5,21217.1,21217.2,21450.4,21806.7,21236.0,20373.4,20037.2,20401.8,21468.0,22383.7,23151.5,23719.6,24304.0,25053.5,26109.8,27126.3,27309.5,26984.3,26716.8,26365.2,25835.2,24424.2,22839.0,22108.5,21484.2,20726.5,20282.6,20560.6,21362.1,21335.1,20502.7,19979.0,19321.9,18641.3,18474.3,18304.4,18090.2,18149.1,18536.7,18342.3,18573.1,19426.0,19919.6,20296.7,20513.2,20582.8,20561.3,20567.5,20979.8,20704.4,19782.1,19345.5,19167.8,19234.8,19312.5,19430.4,19385.2,19202.6,19230.0,18755.6,18534.5,18515.4,18037.2,17939.1,17999.0,18131.7,18329.5,18512.1,18574.6,18582.0,18569.3,18477.2,18155.4,17741.5,17495.9,17461.7,17679.7,17147.5,16215.0,15813.4,15629.6
88,15975.3,17204.3,17254.1,17733.8,17843.8,18119.1,18492.7,18309.2,18163.4,18523.4,19121.9,19530.7,19753.3,19786.1,19698.6,19660.5,20195.7,21002.7,21304.7,21230.3,21230.3,21462.6,21819.0,21248.4,20387.8,20052.3,20417.1,21483.7,22397.7,23163.5,23730.4,24313.9,25062.8,26117.8,27131.1,27315.3,26994.3,26724.7,26371.0,25841.3,24431.7,22848.9,22118.6,21496.6,20739.4,20294.1,20573.3,21374.6,21348.2,20516.1,19990.4,19333.3,18650.7,18484.1,18313.6,18100.9,18162.6,18548.7,18352.4,18583.0,19435.0,19927.7,20307.6,20525.2,20594.8,20570.4,20575.5,20991.2,20716.8,19794.6,19358.5,19176.9,19243.3,19324.3,19441.3,19395.0,19211.3,19240.9,18768.2,18544.9,18525.8,18048.8,17950.8,18008.1,18138.2,18339.2,18522.3,18582.6,18591.8,18576.7,18482.9,18161.6,17745.3,17501.4,17469.8,17688.5,17155.6,16223.2,15823.2,15639.6
89,15976.3,17208.1,17260.8,17740.4,17849.5,18126.7,18502.4,18320.3,18174.1,18533.0,19132.9,19544.0,19765.6,19800.7,19710.9,19668.2,20206.7,21016.6,21318.3,21243.5,21243.8,21475.6,21832.2,21259.8,20396.8,20062.2,20429.2,21500.7,22413.0,23176.2,23742.4,24321.8,25069.6,26129.4,27142.7,27326.9,27005.0,26733.9,26381.9,25852.7,24443.8,22861.8,22131.3,21509.3,20752.6,20304.5,20582.9,21385.3,21358.5,20528.9,20004.4,19345.4,18659.6,18494.7,18326.3,18113.3,18173.5,18560.4,18364.2,18592.9,19446.2,19940.8,20319.7,20535.7,20609.3,20585.5,20588.4,21004.3,20728.0,19804.6,19366.8,19184.9,19252.4,19334.5,19454.0,19406.7,19222.8,19252.4,18778.1,18552.4,18534.3,18057.9,17957.9,18017.6,18147.9,18347.9,18533.8,18594.0,18598.3,18582.0,18490.8,18167.2,17749.4,17506.4,17477.2,17695.2,17161.2,16228.5,15827.9,15645.5
90,15978.8,17211.2,17264.3,17745.0,17856.5,18136.7,18512.2,18330.4,18185.0,18542.8,19140.0,19551.7,19775.6,19813.1,19725.7,19680.1,20215.7,21026.2,21329.5,21256.6,21258.9,21489.3,21843.6,21268.1,20405.4,20074.3,20445.7,21514.7,22424.2,23185.6,23751.3,24331.9,25079.9,26139.2,27150.6,27336.6,27014.2,26743.1,26391.5,25862.1,24450.4,22870.1,22140.5,21516.1,20762.8,20316.2,20594.7,21397.4,21368.8,20541.8,20016.5,19353.7,18670.1,18506.3,18336.1,18123.4,18186.0,18570.3,18373.5,18603.2,19453.5,19948.7,20325.7,20541.5,20618.4,20594.1,20595.9,21012.7,20739.1,19815.0,19376.7,19196.4,19264.8,19346.0,19464.5,19415.7,19230.1,19259.1,18785.6,18561.8,18542.9,18065.0,17965.7,18026.1,18157.1,18358.3,18543.5,18600.6,18605.5,18590.3,18496.7,18172.0,17754.5,17512.2,17483.7,17702.7,17165.5,16231.9,15834.6,15651.3
91,15985.6,17216.3,17269.2,17747.2,17859.0,18144.7,18521.9,18340.4,18195.9,18555.7,19150.7,19560.0,19786.4,19825.1,19738.5,19694.6,20226.3,21036.0,21340.5,21270.5,21274.6,21504.5,21858.8,21281.5,20418.7,20085.5,20453.6,21523.9,22436.7,23198.4,23764.0,24346.2,25091.2,26146.2,27158.9,27344.6,27019.5,26748.4,26400.5,25875.8,24464.7,22883.8,22154.7,21529.3,20778.4,20331.3,20606.1,21408.3,21379.9,20553.0,20028.5,19365.7,18682.2,18516.8,18345.8,18132.2,18197.4,18582.4,18384.2,18614.3,19467.0,19963.7,20338.8,20553.0,20629.5,20604.9,20607.2,21023.8,20750.3,19824.8,19383.1,19203.7,19272.7,19353.7,19474.4,19426.9,19243.4,19269.2,18792.8,18568.2,18552.0,18075.7,17972.2,18032.6,18168.2,18367.5,18551.3,18611.0,18614.5,18599.5,18506.1,18178.2,17758.5,17515.3,17488.6,17706.3,17170.4,16236.8,15838.3,15655.7
92,15994.2,17221.1,17273.8,17752.4,17866.1,18150.7,18528.5,18346.5,18203.0,18566.3,19161.7,19572.5,19795.9,19832.1,19751.0,19711.1,20241.8,21046.3,21349.7,21282.4,21287.3,21516.4,21869.0,21290.2,20429.7,20097.9,20464.7,21531.7,22447.4,23210.1,23771.3,24355.2,25103.7,26155.0,27167.9,27349.1,27024.1,26757.5,26411.6,25888.4,24477.8,22897.0,22167.0,21541.8,20789.8,20345.6,20621.2,21419.7,21391.0,20564.1,20040.3,19377.7,18694.9,18527.6,18356.4,18144.8,18207.1,18591.2,18394.3,18625.2,19478.6,19973.8,20348.2,20562.4,20637.7,20611.8,20611.0,21029.8,20760.5,19834.0,19393.8,19216.1,19283.6,19362.5,19484.8,19437.6,19253.9,19279.5,18803.1,18579.8,18561.8,18084.9,17983.6,18045.0,18180.2,18377.9,18558.7,18617.6,18623.6,18608.1,18510.9,18183.7,17761.7,17516.9,17491.0,17710.1,17176.6,16242.4,15845.6,15665.0
93,16001.1,17229.4,17280.0,17759.3,17874.2,18159.2,18538.5,18357.1,18212.7,18574.0,19172.9,19588.0,19812.9,19845.9,19762.7,19725.7,20258.3,21062.1,21363.4,21294.9,21299.5,21528.2,21879.7,21304.5,20444.9,20108.4,20471.1,21540.8,22460.6,23226.0,23784.9,24369.8,25119.4,26165.8,27177.6,27357.3,27032.3,26765.6,26417.7,25896.7,24492.3,22913.2,22181.8,21559.1,20806.1,20357.9,20632.9,21433.8,21405.3,20579.2,20055.8,19391.6,18707.1,18539.3,18366.2,18153.9,18217.2,18602.0,18404.1,18636.8,19493.7,19989.5,20367.3,20579.7,20649.8,20622.6,20622.2,21043.3,20772.1,19845.0,19405.5,19227.1,19294.3,19371.1,19493.0,19448.7,19267.1,19292.5,18815.2,18590.8,18573.4,18098.4,17997.0,18057.2,18192.3,18387.4,18566.2,18627.8,18633.8,18617.4,18518.6,18189.2,17765.8,17520.6,17496.8,17715.0,17184.6,16253.2,15855.2,15676.0
94,16004.4,17234.0,17284.8,17766.4,17879.7,18166.1,18547.5,18365.2,18220.1,18580.2,19184.3,19603.1,19824.3,19855.9,19773.7,19738.2,20273.3,21075.6,21376.8,21305.8,21308.6,21542.2,21894.3,21317.3,20454.3,20119.4,20483.1,21552.0,22469.3,23235.3,23796.3,24379.7,25129.3,26174.9,27184.3,27366.7,27041.9,26775.2,26426.9,25905.9,24504.1,22925.4,22196.0,21571.9,20814.6,20366.8,20645.3,21447.9,21416.8,20591.1,20071.2,19405.2,18717.5,18549.2,18377.0,18165.3,18224.6,18606.8,18410.9,18646.2,19503.6,19998.8,20376.2,20590.8,20661.7,20633.1,20631.3,21053.0,20781.7,19855.9,19416.8,19237.6,19305.8,19383.1,19505.1,19460.6,19276.7,19301.7,18824.7,18601.9,18583.3,18107.8,18008.2,18068.6,18202.5,18398.4,18577.5,18637.8,18642.3,18624.2,18523.5,18194.5,17772.4,17525.3,17500.4,17721.4,17190.1,16259.4,15862.5,15683.2
95,16007.7,17242.1,17290.8,17774.8,17887.8,18173.6,18556.9,18377.2,18231.0,18586.8,19192.2,19610.4,19833.7,19868.8,19784.1,19744.8,20281.8,21090.3,21391.9,21318.4,21320.9,21554.7,21905.1,21329.8,20466.4,20130.8,20495.9,21563.7,22478.9,23245.7,23809.8,24393.2,25137.8,26181.2,27189.3,27375.9,27052.6,26783.8,26433.8,25912.1,24514.4,22937.6,22208.3,21585.2,20830.2,20379.5,20654.7,21457.8,21427.7,20601.2,20082.1,19414.5,18725.2,18559.9,18386.0,18171.6,18232.8,18618.7,18422.3,18656.2,19514.2,20008.9,20386.4,20602.3,20673.2,20642.6,20641.9,21063.8,20791.6,19867.5,19425.3,19246.6,19316.7,19394.5,19514.2,19469.5,19287.7,19311.5,18834.2,18612.0,18594.2,18118.8,18017.2,18075.4,18210.2,18409.2,18588.8,18647.7,18649.7,18630.4,18528.6,18197.2,17779.3,17533.9,17507.3,17729.5,17198.1,16268.5,15870.3,15689.8
96,16014.4,17247.2,17295.3,17778.3,17893.4,18180.1,18561.6,18383.4,18240.1,18598.4,19202.2,19619.6,19843.4,19877.3,19793.1,19752.7,20288.7,21100.0,21404.8,21332.7,21335.5,21569.6,21918.6,21339.5,20474.2,20141.6,20509.2,21576.7,22488.0,23253.4,23817.8,24398.6,25140.9,26184.8,27193.6,27381.3,27060.2,26791.5,26443.1,25923.7,24524.8,22946.8,22219.5,21596.2,20841.9,20393.7,20666.2,21466.9,21437.2,20607.7,20090.9,19426.7,18735.0,18570.3,18396.7,18180.3,18243.2,18632.2,18435.7,18666.6,19522.9,20018.1,20395.6,20612.4,20684.3,20654.1,20651.7,21072.0,20801.9,19876.4,19432.5,19253.7,19326.1,19405.5,19523.6,19477.9,19295.3,19320.1,18842.6,18619.1,18600.8,18125.1,18024.7,18084.1,18219.7,18420.6,18599.5,18656.0,18656.3,18636.2,18533.4,18203.6,17786.6,17538.4,17508.8,17734.8,17205.4,16273.0,15875.4,15696.3
97,16017.7,17253.3,17304.1,17785.7,17900.4,18185.4,18565.6,18391.8,18250.9,18608.2,19208.6,19627.9,19854.8,19887.7,19806.8,19765.0,20297.5,21111.7,21415.6,21347.8,21352.3,21579.3,21926.7,21351.3,20487.0,20152.2,20522.0,21589.0,22500.2,23265.7,23827.5,24407.8,25150.8,26194.1,27203.3,27388.6,27067.7,26800.0,26451.4,25932.5,24533.6,22956.1,22227.3,21606.6,20855.3,20404.8,20675.3,21475.5,21449.7,20620.5,20099.9,19435.5,18744.8,18582.5,18408.4,18189.9,18255.3,18646.3,18448.1,18676.5,19533.0,20029.9,20408.4,20625.4,20694.8,20664.9,20662.3,21080.5,20811.0,19883.8,19439.9,19263.1,19336.2,19415.0,19531.3,19485.2,19302.5,19327.8,18853.0,18630.1,18612.5,18134.5,18034.0,18096.1,18231.0,18430.1,18608.7,18665.7,18664.5,18642.5,18540.2,18210.2,17793.0,17547.5,17516.2,17739.7,17212.1,16279.3,15882.2,15704.1
98,16020.7,17254.1,17307.6,17788.3,17902.3,18190.3,18570.4,18397.4,18258.7,18618.9,19219.4,19639.3,19867.5,19897.4,19816.8,19777.6,20308.5,21123.5,21431.5,21361.7,21365.0,21592.5,21941.1,21365.2,20501.5,20165.7,20535.1,21602.2,22510.9,23274.7,23835.7,24416.5,25160.3,26203.2,27213.3,27397.4,27074.7,26807.3,26461.6,25943.3,24543.7,22968.0,22239.8,21619.5,20867.0,20414.2,20687.0,21489.4,21461.2,20633.8,20113.9,19447.5,18755.4,18592.8,18419.7,18199.5,18266.0,18655.6,18457.8,18688.8,19546.1,20043.7,20421.1,20637.0,20703.5,20674.7,20675.6,21092.2,20821.3,19892.5,19452.5,19272.7,19343.0,19422.0,19539.4,19496.9,19311.6,19336.6,18863.3,18639.0,18623.7,18145.7,18042.5,18107.0,18243.4,18438.2,18614.5,18674.0,18673.1,18648.7,18547.8,18218.6,17798.1,17550.8,17518.4,17742.5,17216.7,16282.2,15886.2,15710.9
99,16021.8,17255.5,17311.0,17791.4,17904.0,18194.9,18578.2,18404.9,18263.9,18625.9,19228.1,19647.6,19875.3,19906.4,19826.6,19788.7,20323.0,21137.6,21442.5,21372.6,21376.1,21604.6,21953.1,21376.1,20515.3,20177.6,20543.8,21612.2,22521.1,23283.8,23846.5,24427.0,25169.3,26213.8,27224.7,27407.3,27082.6,26818.9,26476.1,25953.8,24552.3,22980.0,22254.3,21633.9,20877.9,20423.8,20697.0,21499.3,21472.6,20645.8,20124.2,19456.9,18766.6,18602.2,18429.3,18212.1,18274.8,18661.8,18464.4,18697.8,19556.3,20052.9,20430.6,20648.1,20714.7,20684.9,20686.0,21103.0,20831.9,19904.2,19462.8,19282.9,19349.9,19426.1,19548.9,19508.1,19321.2,19344.7,18871.4,18648.1,18634.6,18157.7,18051.1,18114.5,18252.0,18445.0,18622.9,18682.0,18678.7,18653.0,18554.6,18225.7,17802.4,17555.3,17525.4,17746.1,17219.6,16288.3,15891.5,15714.2
100,16024.7,17258.2,17313.5,17793.9,17908.1,18202.0,18584.4,18409.8,18268.6,18635.7,19240.4,19657.1,19886.1,19918.1,19836.2,19798.1,20335.9,21150.5,21456.9,21384.9,21385.3,21615.8,21963.4,21383.7,20524.5,20188.2,20553.8,21623.4,22532.3,23292.3,23854.2,24435.6,25178.6,26224.3,27232.2,27414.4,27089.3,26829.2,26487.9,25962.3,24561.5,22993.0,22270.3,21648.2,20890.0,20438.1,20713.3,21511.3,21481.2,20656.2,20136.3,19467.9,18778.7,18612.9,18438.7,18223.0,18285.1,18672.6,18473.4,18707.0,19568.0,20062.6,20439.9,20658.7,20726.3,20695.0,20695.0,21111.5,20839.5,19914.2,19473.3,19292.8,19357.8,19432.8,19556.6,19515.9,19329.9,19355.0,18879.3,18652.7,18639.9,18168.3,18061.2,18121.6,18258.8,18454.3,18633.5,18688.9,18684.3,18659.4,18558.5,18228.3,17805.0,17556.0,17528.7,17751.7,17225.2,16296.5,15899.4,15722.0
101,16031.3,17265.1,17320.1,17801.0,17917.2,18210.2,18592.7,18420.3,18278.4,18644.5,19249.5,19666.9,19895.0,19927.0,19845.5,19809.9,20348.1,21161.7,21465.4,21396.7,21399.3,21628.1,21973.3,21392.1,20533.1,20196.6,20561.8,21633.2,22544.6,23303.2,23863.6,24444.0,25187.0,26232.7,27239.2,27421.5,27097.2,26836.3,26493.6,25972.0,24571.0,22999.3,22280.3,21659.8,20898.0,20448.3,20725.1,21521.3,21493.2,20668.5,20146.5,19478.6,18791.3,18623.2,18446.6,18234.6,18294.5,18680.6,18480.6,18714.0,19576.4,20070.8,20448.1,20667.3,20736.4,20704.9,20703.2,21118.6,20846.7,19923.8,19481.1,19301.8,19368.8,19445.0,19568.8,19523.8,19337.7,19364.1,18886.6,18659.8,18645.8,18173.9,18069.2,18129.1,18265.9,18465.2,18644.4,18695.0,18688.7,18665.5,18563.5,18232.2,17808.6,17560.6,17536.7,17758.7,17230.4,16304.3,15906.6,15728.1
102,16036.6,17272.3,17327.0,17810.1,17927.5,18216.7,18598.4,18427.8,18288.5,18655.9,19262.1,19679.4,19903.4,19936.5,19857.2,19821.8,20358.6,21172.0,21477.5,21409.9,21412.8,21639.6,21984.6,21404.2,20544.9,20209.1,20575.2,21647.0,22557.6,23316.6,23877.7,24456.3,25199.3,26243.4,27247.0,27428.4,27104.9,26843.9,26500.5,25981.2,24582.4,23010.7,22289.5,21667.0,20906.5,20458.5,20737.0,21530.3,21499.9,20680.7,20160.6,19488.9,18800.1,18633.1,18455.4,18243.5,18306.2,18690.7,18491.0,18725.5,19586.7,20080.4,20457.0,20675.1,20746.4,20714.4,20714.6,21127.1,20851.8,19929.0,19490.0,19311.7,19379.0,19457.1,19577.5,19530.3,19345.6,19374.6,18896.9,18670.8,18656.0,18182.3,18079.3,18137.8,18274.7,18475.2,18653.3,18704.9,18696.7,18673.4,18570.4,18234.7,17811.4,17565.5,17540.4,17766.8,17239.8,16310.5,15914.6,15739.1
103,16040.4,17276.8,17331.5,17817.9,17938.0,18224.7,18607.1,18438.2,18297.0,18663.6,19271.3,19690.0,19912.5,19945.5,19866.8,19832.4,20368.6,21181.5,21488.6,21421.0,21426.4,21654.9,21999.2,21418.6,20558.5,20220.5,20585.9,21655.7,22566.6,23328.6,23889.1,24465.1,25204.0,26247.2,27250.6,27431.9,27111.6,26847.9,26506.8,25989.8,24592.1,23020.9,22295.9,21673.0,20915.6,20466.3,20742.1,21540.4,21511.4,20691.8,20172.3,19501.1,18810.7,18641.8,18465.6,18255.0,18317.1,18699.9,18501.4,18735.3,19593.0,20088.1,20466.2,20682.8,20752.2,20721.2,20724.5,21137.8,20861.2,19935.4,19495.8,19318.0,19386.4,19467.1,19587.7,19539.2,19356.3,19384.8,18906.6,18680.7,18664.3,18188.8,18086.4,18145.2,18284.3,18483.1,18660.4,18715.7,18707.2,18680.6,18576.4,18241.2,17817.0,17569.3,17543.2,17768.6,17243.1,16313.9,15917.6,15742.3
104,16042.9,17282.3,17336.6,17822.1,17942.6,18231.5,18614.8,18444.5,18304.9,18673.5,19282.3,19701.6,19920.2,19953.7,19879.0,19843.2,20380.8,21196.2,21502.2,21431.7,21439.7,21669.4,22010.5,21429.9,20572.3,20233.6,20597.9,21668.3,22576.9,23337.8,23900.5,24475.1,25212.6,26256.1,27256.3,27433.4,27113.8,26852.9,26515.5,25995.6,24598.6,23033.5,22307.4,21680.5,20923.0,20476.4,20754.6,21549.8,21519.9,20700.5,20180.8,19510.6,18818.5,18648.9,18475.3,18262.7,18325.5,18708.3,18509.9,18744.8,19600.5,20097.6,20477.0,20691.9,20762.5,20732.3,20734.2,21146.1,20868.2,19942.1,19503.6,19322.7,19390.4,19471.9,19593.0,19546.0,19363.8,19391.6,18911.7,18688.3,18672.5,18194.8,18093.9,18155.1,18292.9,18488.9,18667.9,18724.0,18714.9,18686.0,18581.3,18245.1,17818.7,17571.9,17545.2,17771.0,17247.3,16318.9,15925.0,15749.3
105,16046.7,17287.2,17340.5,17823.9,17947.8,18240.9,18624.5,18453.2,18314.7,18683.1,19290.8,19710.2,19932.6,19966.7,19889.1,19853.5,20391.5,21208.8,21516.5,21442.7,21451.0,21679.3,22016.5,21437.6,20581.1,20242.7,20608.3,21676.4,22588.4,23350.6,23908.3,24480.6,25217.0,26260.0,27259.2,27435.5,27114.9,26854.1,26517.7,25998.8,24604.7,23040.2,22316.8,21693.4,20934.3,20486.6,20767.5,21564.1,21533.4,20711.2,20188.6,19521.6,18829.8,18656.8,18483.8,18272.2,18335.3,18718.9,18517.8,18750.9,19609.0,20106.7,20487.5,20704.0,20770.6,20740.1,20740.7,21153.5,20875.4,19949.3,19511.3,19328.2,19397.6,19481.1,19601.9,19554.5,19372.6,19399.6,18918.8,18694.5,18677.7,18199.6,18099.1,18164.6,18302.2,18495.7,18673.8,18729.7,18724.6,18693.7,18584.2,18248.1,17823.9,17576.7,17549.6,17773.6,17250.4,16324.2,15929.4,15753.6
106,16052.4,17294.5,17346.5,17827.0,17951.7,18249.1,18633.0,18460.0,18323.9,18693.4,19302.3,19723.2,19944.2,19977.4,19901.1,19866.0,20403.0,21222.1,21530.7,21456.1,21464.2,21689.5,22024.9,21445.9,20589.1,20252.6,20616.7,21686.9,22601.7,23362.6,23919.8,24491.5,25229.5,26270.6,27267.2,27443.4,27121.0,26860.4,26525.1,26007.3,24613.8,23050.4,22329.1,21707.4,20946.3,20499.3,20781.7,21577.2,21545.1,20719.6,20197.9,19531.0,18840.7,18669.6,18492.4,18278.1,18343.3,18729.2,18527.6,18762.0,19621.5,20117.9,20499.4,20716.4,20784.2,20753.8,20751.2,21161.9,20883.9,19960.3,19523.6,19339.1,19408.3,19489.7,19609.6,19563.6,19379.0,19408.0,18928.9,18704.6,18687.8,18209.3,18108.8,18174.7,18311.3,18502.6,18679.6,18733.4,18728.5,18699.8,18591.8,18254.8,17828.3,17581.9,17555.3,17782.2,17255.7,16329.3,15937.4,15760.8
107,16057.8,17297.9,17349.0,17831.9,17958.0,18254.4,18639.2,18466.5,18330.2,18702.2,19311.8,19730.5,19955.8,19991.6,19911.4,19875.6,20412.2,21232.8,21543.5,21469.2,21475.5,21700.3,22035.7,21456.8,20599.4,20261.7,20627.4,21697.5,22613.0,23375.0,23928.4,24499.2,25238.7,26279.0,27274.4,27448.8,27126.3,26868.0,26530.8,26014.1,24620.9,23057.5,22337.5,21717.5,20958.4,20509.5,20788.1,21587.4,21556.6,20731.0,20211.2,19542.1,18850.9,18681.6,18502.2,18287.0,18354.7,18740.0,18536.4,18771.9,19633.0,20125.9,20507.4,20726.7,20793.1,20761.4,20759.0,21171.8,20895.2,19970.8,19532.2,19349.5,19419.3,19500.3,19616.3,19570.0,19388.4,19418.1,18938.5,18710.1,18694.2,18217.1,18115.1,18178.1,18315.9,18509.7,18686.3,18740.8,18735.6,18708.2,18599.3,18262.2,17835.9,17588.0,17560.9,17788.1,17261.4,16334.0,15942.2,15768.1
108,16063.9,17303.8,17354.6,17839.0,17965.3,18260.9,18647.2,18476.2,18338.1,18708.1,19319.6,19741.6,19966.0,19999.9,19922.5,19888.5,20425.7,21245.7,21555.7,21480.6,21486.6,21717.0,22054.2,21472.3,20611.1,20271.5,20637.1,21709.3,22624.6,23385.1,23937.9,24511.3,25251.7,26289.8,27285.0,27457.7,27134.5,26876.7,26539.9,26025.9,24631.7,23067.2,22349.3,21727.1,20968.2,20518.4,20796.0,21599.2,21567.6,20743.0,20225.8,19554.3,18861.8,18694.5,18515.0,18295.5,18362.1,18748.3,18545.3,18783.1,19643.4,20135.8,20518.5,20734.5,20800.8,20771.5,20770.1,21180.7,20906.9,19981.4,19540.4,19359.4,19429.5,19509.4,19626.5,19580.4,19398.4,19427.5,18948.0,18720.1,18705.2,18227.5,18124.9,18186.9,18323.8,18519.3,18698.1,18750.1,18740.9,18713.8,18604.5,18268.4,17843.6,17593.4,17565.7,17792.6,17265.0,16341.2,15952.6,15777.4
109,16068.0,17306.1,17360.7,17847.7,17971.9,18264.7,18652.6,18483.1,18345.5,18715.8,19326.3,19747.8,19974.6,20011.5,19931.8,19893.5,20433.5,21257.8,21567.4,21490.2,21495.7,21731.5,22067.1,21481.6,20622.7,20281.5,20648.9,21723.9,22639.0,23397.9,23946.0,24519.6,25261.6,26299.2,27292.2,27462.7,27141.1,26884.4,26546.2,26032.7,24641.2,23076.4,22357.6,21735.5,20976.7,20528.4,20806.5,21608.0,21577.3,20756.5,20238.6,19566.1,18871.3,18702.6,18525.1,18304.8,18371.7,18758.2,18554.8,18792.1,19652.9,20144.5,20524.3,20739.1,20807.5,20778.9,20778.7,21190.4,20915.7,19990.4,19550.4,19369.0,19438.1,19517.6,19634.6,19588.4,19408.5,19436.6,18955.2,18727.4,18710.4,18232.1,18130.9,18195.3,18334.3,18531.4,18707.8,18756.4,18747.4,18718.2,18605.9,18270.3,17845.2,17594.3,17567.5,17794.1,17269.2,16344.4,15957.1,15785.2
110,16071.3,17310.4,17365.7,17851.0,17975.0,18269.1,18659.1,18490.7,18353.1,18721.7,19334.4,19757.2,19980.8,20016.8,19939.0,19902.1,20443.5,21266.2,21576.4,21498.9,21504.6,21739.4,22074.1,21490.3,20633.2,20290.4,20655.8,21729.8,22646.7,23405.4,23951.7,24524.2,25266.7,26304.5,27297.2,27468.8,27148.4,26891.0,26553.6,26041.3,24650.8,23085.8,22367.5,21745.2,20984.8,20536.1,20815.1,21617.0,21586.2,20764.0,20244.1,19573.7,18879.1,18709.0,18532.8,18313.1,18378.1,18766.5,18564.2,18798.8,19659.3,20154.0,20533.3,20746.9,20818.2,20791.3,20788.9,21198.5,20923.1,19997.8,19557.2,19375.5,19445.7,19523.7,19643.0,19597.4,19414.9,19441.2,18963.2,18737.1,18716.3,18237.8,18137.8,18205.7,18344.7,18540.5,18716.5,18763.9,18754.7,18723.1,18608.4,18269.0,17845.7,17597.8,17572.0,17800.5,17273.3,16349.0,15961.8,15787.0
111,16072.5,17311.8,17366.7,17852.1,17976.0,18272.5,18664.0,18496.4,18361.1,18730.6,19343.8,19765.4,19986.3,20023.5,19947.5,19911.0,20452.0,21276.6,21585.1,21508.3,21517.7,21749.4,22082.2,21497.0,20641.9,20300.7,20664.8,21737.9,22654.6,23411.7,23958.7,24530.9,25270.1,26308.7,27301.4,27475.4,27156.7,26897.7,26558.6,26045.7,24657.9,23096.0,22376.2,21754.1,20995.1,20549.1,20826.2,21622.1,21593.0,20769.2,20247.5,19579.4,18884.5,18714.6,18538.7,18320.0,18385.1,18774.5,18575.6,18810.2,19670.0,20164.1,20539.8,20755.2,20829.1,20800.6,20796.0,21208.3,20929.8,20005.1,19566.8,19381.3,19451.5,19529.5,19646.9,19601.9,19419.2,19448.5,18970.8,18743.1,18723.6,18246.5,18147.0,18212.0,18351.7,18549.6,18721.7,18767.5,18761.0,18729.2,18612.8,18271.8,17846.1,17600.2,17575.8,17803.3,17276.8,16353.8,15965.2,15791.3
112,16074.6,17315.8,17368.6,17855.2,17981.2,18278.4,18671.2,18506.9,18370.5,18739.6,19354.3,19775.9,19994.2,20029.9,19955.3,19924.9,20466.9,21287.6,21594.6,21517.8,21527.8,21757.5,22090.9,21507.6,20652.6,20311.3,20674.3,21744.5,22660.2,23419.0,23968.7,24538.8,25274.1,26313.2,27307.7,27480.9,27163.1,26906.7,26567.1,26054.8,24666.8,23105.7,22387.6,21765.0,21006.4,20559.5,20836.5,21632.4,21602.2,20778.2,20255.7,19588.5,18894.1,18722.8,18545.9,18327.6,18392.9,18782.2,18585.2,18820.7,19677.4,20170.6,20549.9,20768.1,20839.1,20809.7,20806.0,21217.0,20939.3,20013.8,19572.2,19386.3,19458.9,19538.5,19654.9,19610.3,19427.7,19455.4,18976.2,18749.3,18732.8,18255.5,18154.5,18220.0,18358.6,18555.2,18729.5,18776.7,18767.3,18735.5,18618.9,18274.8,17852.1,17606.8,17582.0,17808.3,17282.3,16364.8,15972.9,15795.5
